x,y,u,v,p
0.2235294118,0.3294117647,-0.1759869797,0.2813321106,0
0.2235294118,0.3333333333,-0.1721991999,0.2819205304,0
0.2235294118,0.337254902,-0.1684241294,0.2825243066,0
0.2235294118,0.3411764706,-0.1646606369,0.2831418146,0
0.2235294118,0.3450980392,-0.1609076908,0.2837714635,0
0.2235294118,0.3490196078,-0.1571643602,0.2844117087,0
0.2235294118,0.3529411765,-0.1534298139,0.2850610614,0
0.2235294118,0.3568627451,-0.1497033162,0.2857180962,0
0.2235294118,0.3607843137,-0.1459842225,0.2863814541,0
0.2235294118,0.3647058824,-0.1422719728,0.2870498457,0
0.2235294118,0.368627451,-0.1385660853,0.287722051,0
0.2235294118,0.3725490196,-0.1348661497,0.2883969191,0
0.2235294118,0.3764705882,-0.1311718196,0.2890733663,0
0.2235294118,0.3803921569,-0.1274828057,0.2897503733,0
0.2235294118,0.3843137255,-0.1237988696,0.290426983,0
0.2235294118,0.3882352941,-0.1201198166,0.2911022964,0
0.2235294118,0.3921568627,-0.1164454904,0.2917754694,0
0.2235294118,0.3960784314,-0.1127757671,0.2924457094,0
0.2235294118,0.4,-0.1091105506,0.2931122713,0
0.2235294118,0.4039215686,-0.1054497677,0.2937744544,0
0.2235294118,0.4078431373,-0.1017933642,0.2944315991,0
0.2235294118,0.4117647059,-0.09814130113,0.2950830834,0
0.2235294118,0.4156862745,-0.09449355183,0.2957283202,0
0.2235294118,0.4196078431,-0.09085009899,0.2963667545,0
0.2235294118,0.4235294118,-0.0872109323,0.2969978612,0
0.2235294118,0.4274509804,-0.08357604652,0.2976211423,0
0.2235294118,0.431372549,-0.07994543966,0.2982361254,0
0.2235294118,0.4352941176,-0.07631911167,0.2988423616,0
0.2235294118,0.4392156863,-0.07269706323,0.2994394239,0
0.2235294118,0.4431372549,-0.06907929485,0.3000269058,0
0.2235294118,0.4470588235,-0.06546580612,0.3006044203,0
0.2235294118,0.4509803922,-0.06185659523,0.3011715983,0
0.2235294118,0.4549019608,-0.05825165854,0.3017280881,0
0.2235294118,0.4588235294,-0.05465099033,0.3022735545,0
0.2235294118,0.462745098,-0.0510545827,0.302807678,0
0.2235294118,0.4666666667,-0.04746242552,0.3033301544,0
0.2235294118,0.4705882353,-0.04387450649,0.3038406941,0
0.2235294118,0.4745098039,-0.04029081122,0.304339022,0
0.2235294118,0.4784313725,-0.0367113235,0.3048248768,0
0.2235294118,0.4823529412,-0.03313602542,0.3052980109,0
0.2235294118,0.4862745098,-0.02956489772,0.3057581906,0
0.2235294118,0.4901960784,-0.02599792006,0.3062051951,0
0.2235294118,0.4941176471,-0.02243507132,0.3066388171,0
0.2235294118,0.4980392157,-0.01887632998,0.3070588623,0
0.2235294118,0.5019607843,-0.01532167442,0.3074651496,0
0.2235294118,0.5058823529,-0.01177108331,0.3078575109,0
0.2235294118,0.5098039216,-0.008224535943,0.3082357912,0
0.2235294118,0.5137254902,-0.00468201259,0.3085998485,0
0.2235294118,0.5176470588,-0.001143494853,0.3089495538,0
0.2235294118,0.5215686275,0.002391034006,0.3092847913,0
0.2235294118,0.5254901961,0.005921588745,0.3096054585,0
0.2235294118,0.5294117647,0.009448181838,0.3099114661,0
0.2235294118,0.5333333333,0.01297082318,0.3102027381,0
0.2235294118,0.537254902,0.01648951985,0.3104792121,0
0.2235294118,0.5411764706,0.02000427583,0.3107408391,0
0.2235294118,0.5450980392,0.02351509183,0.3109875841,0
0.2235294118,0.5490196078,0.0270219651,0.3112194259,0
0.2235294118,0.5529411765,0.03052488926,0.3114363575,0
0.2235294118,0.5568627451,0.03402385422,0.311638386,0
0.2235294118,0.5607843137,0.03751884607,0.3118255333,0
0.2235294118,0.5647058824,0.04100984708,0.3119978359,0
0.2235294118,0.568627451,0.04449683566,0.3121553454,0
0.2235294118,0.5725490196,0.04797978647,0.3122981287,0
0.2235294118,0.5764705882,0.05145867046,0.3124262684,0
0.2235294118,0.5803921569,0.05493345502,0.312539863,0
0.2235294118,0.5843137255,0.0584041042,0.3126390271,0
0.2235294118,0.5882352941,0.0618705789,0.3127238922,0
0.2235294118,0.5921568627,0.06533283716,0.3127946066,0
0.2235294118,0.5960784314,0.0687908345,0.3128513356,0
0.2235294118,0.6,0.0722445242,0.3128942622,0
0.2235294118,0.6039215686,0.07569385779,0.3129235873,0
0.2235294118,0.6078431373,0.07913878533,0.3129395293,0
0.2235294118,0.6117647059,0.08257925592,0.3129423251,0
0.2235294118,0.6156862745,0.08601521804,0.3129322294,0
0.2235294118,0.6196078431,0.08944661995,0.3129095149,0
0.2235294118,0.6235294118,0.09287341004,0.3128744718,0
0.2235294118,0.6274509804,0.09629553708,0.3128274078,0
0.2235294118,0.631372549,0.09971295037,0.3127686467,0
0.2235294118,0.6352941176,0.1031255998,0.3126985279,0
0.2235294118,0.6392156863,0.1065334356,0.3126174048,0
0.2235294118,0.6431372549,0.1099364079,0.312525643,0
0.2235294118,0.6470588235,0.1133344664,0.3124236186,0
0.2235294118,0.6509803922,0.1167275588,0.3123117145,0
0.2235294118,0.6549019608,0.1201156296,0.3121903179,0
0.2235294118,0.6588235294,0.123498618,0.312059816,0
0.2235294118,0.662745098,0.1268764554,0.3119205911,0
0.2235294118,0.6666666667,0.130249062,0.311773015,0
0.2235294118,0.6705882353,0.1336163428,0.3116174426,0
0.2235294118,0.6745098039,0.1369781824,0.3114542041,0
0.2235294118,0.6784313725,0.1403344391,0.3112835966,0
0.2235294118,0.6823529412,0.1436849376,0.3111058741,0
0.2235294118,0.6862745098,0.1470294605,0.3109212366,0
0.2235294118,0.6901960784,0.1503677382,0.3107298175,0
0.2235294118,0.6941176471,0.1536994381,0.3105316702,0
0.2235294118,0.6980392157,0.1570241505,0.3103267527,0
0.2235294118,0.7019607843,0.1603413745,0.3101149116,0
0.2235294118,0.7058823529,0.163650501,0.3098958636,0
0.2235294118,0.7098039216,0.166950794,0.309669177,0
0.2235294118,0.7137254902,0.17024137,0.3094342508,0
0.2235294118,0.7176470588,0.1735211751,0.3091902934,0
0.2235294118,0.7215686275,0.1767889608,0.3089362996,0
0.2235294118,0.7254901961,0.1800432565,0.3086710276,0
0.2235294118,0.7294117647,0.1832823418,0.3083929746,0
0.2235294118,0.7333333333,0.1865042156,0.3081003525,0
0.2235294118,0.737254902,0.1897065647,0.3077910638,0
0.2235294118,0.7411764706,0.1928867305,0.3074626773,0
0.2235294118,0.7450980392,0.1960416752,0.3071124051,0
0.2235294118,0.7490196078,0.1991679471,0.306737081,0
0.2235294118,0.7529411765,0.2022616465,0.3063331397,0
0.2235294118,0.7568627451,0.2053183914,0.3058966001,0
0.2235294118,0.7607843137,0.208333285,0.3054230496,0
0.2235294118,0.7647058824,0.2113008843,0.3049076335,0
0.2235294118,0.768627451,0.2142151723,0.3043450472,0
0.2235294118,0.7725490196,0.2170695325,0.3037295343,0
0.2235294118,0.7764705882,0.2198567284,0.3030548888,0
0.2235294118,0.7803921569,0.2225688871,0.3023144638,0
0.2235294118,0.7843137255,0.2251974899,0.3015011858,0
0.2235294118,0.7882352941,0.227733368,0.3006075758,0
0.2235294118,0.7921568627,0.2301667062,0.2996257764,0
0.2235294118,0.7960784314,0.2324870544,0.2985475861,0
0.2235294118,0.8,0.2346833462,0.2973644992,0
0.2235294118,0.8039215686,0.2367439265,0.2960677525,0
0.2235294118,0.8078431373,0.2386565871,0.2946483761,0
0.2235294118,0.8117647059,0.2404086094,0.2930972497,0
0.2235294118,0.8156862745,0.2419868147,0.2914051608,0
0.2235294118,0.8196078431,0.2433776207,0.2895628662,0
0.2235294118,0.8235294118,0.2445671027,0.2875611522,0
0.2235294118,0.8274509804,0.2455410583,0.2853908943,0
0.2235294118,0.831372549,0.2462850747,0.2830431137,0
0.2235294118,0.8352941176,0.2467845966,0.2805090292,0
0.2235294118,0.8392156863,0.247024993,0.2777801029,0
0.2235294118,0.8431372549,0.2469916236,0.2748480798,0
0.2235294118,0.8470588235,0.2466699027,0.2717050203,0
0.2235294118,0.8509803922,0.2460453622,0.2683433263,0
0.2235294118,0.8549019608,0.2451037149,0.264755763,0
0.2235294118,0.8588235294,0.24383092,0.2609354772,0
0.2235294118,0.862745098,0.2422132544,0.2568760168,0
0.2235294118,0.8666666667,0.2402373939,0.2525713544,0
0.2235294118,0.8705882353,0.2378905087,0.2480159185,0
0.2235294118,0.8745098039,0.2351603776,0.243204638,0
0.2235294118,0.8784313725,0.2320355245,0.2381330012,0
0.2235294118,0.8823529412,0.228505381,0.2327971332,0
0.2235294118,0.8862745098,0.2245604748,0.2271938909,0
0.2235294118,0.8901960784,0.2201926417,0.221320976,0
0.2235294118,0.8941176471,0.2153952587,0.2151770594,0
0.2235294118,0.8980392157,0.2101634876,0.2087619126,0
0.2235294118,0.9019607843,0.2044945207,0.2020765365,0
0.2235294118,0.9058823529,0.1983878153,0.1951232785,0
0.2235294118,0.9098039216,0.1918453018,0.187905925,0
0.2235294118,0.9137254902,0.184871553,0.18042976,0
0.2235294118,0.9176470588,0.1774739004,0.1727015808,0
0.2235294118,0.9215686275,0.1696624892,0.1647296621,0
0.2235294118,0.9254901961,0.1614502658,0.1565236678,0
0.2235294118,0.9294117647,0.1528528997,0.148094511,0
0.2235294118,0.9333333333,0.1438886486,0.1394541682,0
0.2235294118,0.937254902,0.1345782028,0.1306154595,0
0.2235294118,0.9411764706,0.1249446874,0.1215918147,0
0.2235294118,0.9450980392,0.1150147161,0.1123970675,0
0.2235294118,0.9490196078,0.1048241786,0.103045398,0
0.2235294118,0.9529411765,0.094440889,0.09355176734,0
0.2235294118,0.9568627451,0.08403547849,0.08393365077,0
0.2235294118,0.9607843137,0.0740625731,0.0742155076,0
0.2235294118,0.9647058824,0.06563802451,0.06443767619,0
0.2235294118,0.968627451,0.06116598175,0.0546700999,0
0.2235294118,0.9725490196,0.06512398846,0.04502757123,0
0.2235294118,0.9764705882,0.08466274532,0.03567825994,0
0.2235294118,0.9803921569,0.1294714609,0.02683628267,0
0.2235294118,0.9843137255,0.2104479976,0.01873926617,0
0.2235294118,0.9882352941,0.3371867226,0.01163428573,0
0.2235294118,0.9921568627,0.5148099274,0.005812194506,0
0.2235294118,0.9960784314,0.740588688,0.001705796939,0
0.2235294118,1,1,0,0
0.2274509804,0,0,0,0
0.2274509804,0.003921568627,0.002771299046,1.022368657e-05,0
0.2274509804,0.007843137255,0.004720152127,8.105579639e-05,0
0.2274509804,0.01176470588,0.005862885751,0.0002515002682,0
0.2274509804,0.01568627451,0.006213402983,0.0005597561937,0
0.2274509804,0.01960784314,0.005782011342,0.001043550416,0
0.2274509804,0.02352941176,0.004574916763,0.001740398297,0
0.2274509804,0.02745098039,0.002594291278,0.002687748852,0
0.2274509804,0.03137254902,-0.00016116724,0.003922978341,0
0.2274509804,0.03529411765,-0.003695256361,0.005483204611,0
0.2274509804,0.03921568627,-0.008012939936,0.007404903617,0
0.2274509804,0.0431372549,-0.01311873743,0.009723320392,0
0.2274509804,0.04705882353,-0.0190149064,0.01247167961,0
0.2274509804,0.05098039216,-0.02569950294,0.01568021604,0
0.2274509804,0.05490196078,-0.03316441826,0.01937506213,0
0.2274509804,0.05882352941,-0.04139350309,0.02357704824,0
0.2274509804,0.06274509804,-0.05036090293,0.02830048818,0
0.2274509804,0.06666666667,-0.06002973177,0.0335520378,0
0.2274509804,0.07058823529,-0.07035120734,0.0393297235,0
0.2274509804,0.07450980392,-0.08126435282,0.04562223882,0
0.2274509804,0.07843137255,-0.09269633842,0.05240859757,0
0.2274509804,0.08235294118,-0.1045634904,0.05965821103,0
0.2274509804,0.0862745098,-0.1167729395,0.06733142368,0
0.2274509804,0.09019607843,-0.1292248205,0.0753805011,0
0.2274509804,0.09411764706,-0.1418148778,0.08375101782,0
0.2274509804,0.09803921569,-0.1544372894,0.09238355065,0
0.2274509804,0.1019607843,-0.1669874975,0.1012155494,0
0.2274509804,0.1058823529,-0.1793648364,0.1101832391,0
0.2274509804,0.1098039216,-0.1914747788,0.1192234081,0
0.2274509804,0.1137254902,-0.2032306701,0.1282749585,0
0.2274509804,0.1176470588,-0.2145548901,0.1372801286,0
0.2274509804,0.1215686275,-0.2253794454,0.1461853457,0
0.2274509804,0.1254901961,-0.2356460606,0.1549417143,0
0.2274509804,0.1294117647,-0.2453058799,0.1635051849,0
0.2274509804,0.1333333333,-0.2543189126,0.1718364803,0
0.2274509804,0.137254902,-0.2626533573,0.1799008694,0
0.2274509804,0.1411764706,-0.2702849182,0.1876678762,0
0.2274509804,0.1450980392,-0.2771961982,0.1951110006,0
0.2274509804,0.1490196078,-0.2833762112,0.2022075007,0
0.2274509804,0.1529411765,-0.2888200231,0.2089382637,0
0.2274509804,0.1568627451,-0.293528501,0.215287768,0
0.2274509804,0.1607843137,-0.2975081305,0.2212441174,0
0.2274509804,0.1647058824,-0.3007708518,0.2267991184,0
0.2274509804,0.168627451,-0.30333387,0.2319483633,0
0.2274509804,0.1725490196,-0.3052193982,0.2366912867,0
0.2274509804,0.1764705882,-0.3064543112,0.2410311637,0
0.2274509804,0.1803921569,-0.3070696952,0.244975031,0
0.2274509804,0.1843137255,-0.3071003,0.2485335204,0
0.2274509804,0.1882352941,-0.3065839041,0.2517206026,0
0.2274509804,0.1921568627,-0.3055606176,0.2545532497,0
0.2274509804,0.1960784314,-0.3040721492,0.2570510291,0
0.2274509804,0.2,-0.3021610654,0.2592356464,0
0.2274509804,0.2039215686,-0.2998700702,0.2611304574,0
0.2274509804,0.2078431373,-0.2972413299,0.2627599677,0
0.2274509804,0.2117647059,-0.2943158628,0.264149341,0
0.2274509804,0.2156862745,-0.2911330082,0.2653239289,0
0.2274509804,0.2196078431,-0.2877299857,0.2663088392,0
0.2274509804,0.2235294118,-0.2841415484,0.2671285498,0
0.2274509804,0.2274509804,-0.2803997294,0.2678065784,0
0.2274509804,0.231372549,-0.2765336797,0.2683652078,0
0.2274509804,0.2352941176,-0.2725695888,0.2688252717,0
0.2274509804,0.2392156863,-0.2685306805,0.2692059975,0
0.2274509804,0.2431372549,-0.2644372716,0.2695249029,0
0.2274509804,0.2470588235,-0.2603068856,0.2697977429,0
0.2274509804,0.2509803922,-0.2561544072,0.2700385002,0
0.2274509804,0.2549019608,-0.2519922681,0.2702594135,0
0.2274509804,0.2588235294,-0.247830655,0.2704710373,0
0.2274509804,0.262745098,-0.2436777295,0.2706823263,0
0.2274509804,0.2666666667,-0.2395398526,0.2709007387,0
0.2274509804,0.2705882353,-0.235421808,0.271132353,0
0.2274509804,0.2745098039,-0.2313270173,0.2713819929,0
0.2274509804,0.2784313725,-0.2272577453,0.2716533556,0
0.2274509804,0.2823529412,-0.2232152899,0.2719491406,0
0.2274509804,0.2862745098,-0.2192001566,0.2722711756,0
0.2274509804,0.2901960784,-0.2152122154,0.2726205369,0
0.2274509804,0.2941176471,-0.2112508401,0.2729976629,0
0.2274509804,0.2980392157,-0.2073150298,0.2734024586,0
0.2274509804,0.3019607843,-0.2034035135,0.2738343921,0
0.2274509804,0.3058823529,-0.1995148388,0.2742925799,0
0.2274509804,0.3098039216,-0.1956474454,0.2747758643,0
0.2274509804,0.3137254902,-0.1917997258,0.2752828797,0
0.2274509804,0.3176470588,-0.187970073,0.275812111,0
0.2274509804,0.3215686275,-0.1841569181,0.2763619428,0
0.2274509804,0.3254901961,-0.1803587591,0.2769307009,0
0.2274509804,0.3294117647,-0.1765741803,0.2775166866,0
0.2274509804,0.3333333333,-0.1728018669,0.2781182045,0
0.2274509804,0.337254902,-0.1690406128,0.2787335847,0
0.2274509804,0.3411764706,-0.1652893247,0.2793611995,0
0.2274509804,0.3450980392,-0.1615470217,0.2799994765,0
0.2274509804,0.3490196078,-0.1578128336,0.2806469077,0
0.2274509804,0.3529411765,-0.1540859956,0.2813020553,0
0.2274509804,0.3568627451,-0.1503658428,0.2819635552,0
0.2274509804,0.3607843137,-0.1466518028,0.2826301184,0
0.2274509804,0.3647058824,-0.1429433882,0.283300531,0
0.2274509804,0.368627451,-0.1392401885,0.2839736522,0
0.2274509804,0.3725490196,-0.1355418625,0.2846484121,0
0.2274509804,0.3764705882,-0.1318481302,0.2853238087,0
0.2274509804,0.3803921569,-0.1281587656,0.2859989039,0
0.2274509804,0.3843137255,-0.1244735895,0.2866728196,0
0.2274509804,0.3882352941,-0.1207924629,0.2873447339,0
0.2274509804,0.3921568627,-0.1171152813,0.2880138771,0
0.2274509804,0.3960784314,-0.1134419688,0.2886795272,0
0.2274509804,0.4,-0.1097724736,0.2893410065,0
0.2274509804,0.4039215686,-0.1061067633,0.2899976777,0
0.2274509804,0.4078431373,-0.1024448213,0.2906489407,0
0.2274509804,0.4117647059,-0.09878664296,0.2912942293,0
0.2274509804,0.4156862745,-0.09513223336,0.2919330082,0
0.2274509804,0.4196078431,-0.0914816042,0.2925647706,0
0.2274509804,0.4235294118,-0.08783477193,0.2931890357,0
0.2274509804,0.4274509804,-0.08419175594,0.2938053463,0
0.2274509804,0.431372549,-0.08055257705,0.2944132676,0
0.2274509804,0.4352941176,-0.07691725634,0.2950123848,0
0.2274509804,0.4392156863,-0.07328581421,0.2956023022,0
0.2274509804,0.4431372549,-0.06965826961,0.2961826415,0
0.2274509804,0.4470588235,-0.06603463952,0.2967530413,0
0.2274509804,0.4509803922,-0.06241493855,0.2973131554,0
0.2274509804,0.4549019608,-0.05879917869,0.2978626527,0
0.2274509804,0.4588235294,-0.05518736921,0.2984012164,0
0.2274509804,0.462745098,-0.05157951661,0.298928543,0
0.2274509804,0.4666666667,-0.0479756247,0.2994443425,0
0.2274509804,0.4705882353,-0.04437569473,0.2999483377,0
0.2274509804,0.4745098039,-0.04077972558,0.3004402638,0
0.2274509804,0.4784313725,-0.03718771401,0.3009198685,0
0.2274509804,0.4823529412,-0.03359965493,0.3013869115,0
0.2274509804,0.4862745098,-0.03001554175,0.3018411646,0
0.2274509804,0.4901960784,-0.02643536665,0.3022824114,0
0.2274509804,0.4941176471,-0.02285912101,0.3027104477,0
0.2274509804,0.4980392157,-0.01928679571,0.3031250806,0
0.2274509804,0.5019607843,-0.01571838153,0.3035261295,0
0.2274509804,0.5058823529,-0.01215386955,0.3039134252,0
0.2274509804,0.5098039216,-0.008593251464,0.3042868107,0
0.2274509804,0.5137254902,-0.005036519996,0.3046461406,0
0.2274509804,0.5176470588,-0.001483669236,0.3049912815,0
0.2274509804,0.5215686275,0.002065305,0.305322112,0
0.2274509804,0.5254901961,0.005610404845,0.3056385228,0
0.2274509804,0.5294117647,0.009151630053,0.3059404166,0
0.2274509804,0.5333333333,0.01268897771,0.3062277083,0
0.2274509804,0.537254902,0.01622244193,0.3065003252,0
0.2274509804,0.5411764706,0.01975201365,0.3067582071,0
0.2274509804,0.5450980392,0.02327768034,0.3070013062,0
0.2274509804,0.5490196078,0.02679942586,0.3072295876,0
0.2274509804,0.5529411765,0.03031723024,0.3074430292,0
0.2274509804,0.5568627451,0.0338310696,0.307641622,0
0.2274509804,0.5607843137,0.03734091601,0.3078253703,0
0.2274509804,0.5647058824,0.04084673745,0.3079942919,0
0.2274509804,0.568627451,0.04434849778,0.3081484184,0
0.2274509804,0.5725490196,0.0478461568,0.3082877955,0
0.2274509804,0.5764705882,0.05133967029,0.3084124832,0
0.2274509804,0.5803921569,0.05482899015,0.3085225563,0
0.2274509804,0.5843137255,0.05831406458,0.3086181044,0
0.2274509804,0.5882352941,0.06179483828,0.3086992328,0
0.2274509804,0.5921568627,0.06527125274,0.3087660623,0
0.2274509804,0.5960784314,0.06874324657,0.30881873,0
0.2274509804,0.6,0.07221075584,0.3088573895,0
0.2274509804,0.6039215686,0.07567371455,0.3088822111,0
0.2274509804,0.6078431373,0.07913205501,0.3088933826,0
0.2274509804,0.6117647059,0.08258570838,0.308891109,0
0.2274509804,0.6156862745,0.08603460515,0.3088756131,0
0.2274509804,0.6196078431,0.08947867563,0.3088471357,0
0.2274509804,0.6235294118,0.09291785049,0.3088059352,0
0.2274509804,0.6274509804,0.09635206114,0.3087522877,0
0.2274509804,0.631372549,0.0997812402,0.3086864869,0
0.2274509804,0.6352941176,0.1032053218,0.308608843,0
0.2274509804,0.6392156863,0.1066242416,0.3085196823,0
0.2274509804,0.6431372549,0.1100379371,0.3084193459,0
0.2274509804,0.6470588235,0.1134463471,0.308308188,0
0.2274509804,0.6509803922,0.1168494112,0.308186574,0
0.2274509804,0.6549019608,0.1202470692,0.3080548779,0
0.2274509804,0.6588235294,0.1236392596,0.307913479,0
0.2274509804,0.662745098,0.1270259175,0.3077627581,0
0.2274509804,0.6666666667,0.1304069727,0.3076030932,0
0.2274509804,0.6705882353,0.1337823461,0.3074348532,0
0.2274509804,0.6745098039,0.1371519459,0.3072583923,0
0.2274509804,0.6784313725,0.1405156625,0.3070740418,0
0.2274509804,0.6823529412,0.1438733627,0.3068821018,0
0.2274509804,0.6862745098,0.1472248823,0.3066828313,0
0.2274509804,0.6901960784,0.1505700174,0.3064764371,0
0.2274509804,0.6941176471,0.1539085146,0.3062630609,0
0.2274509804,0.6980392157,0.1572400592,0.3060427659,0
0.2274509804,0.7019607843,0.1605642616,0.3058155209,0
0.2274509804,0.7058823529,0.1638806424,0.3055811837,0
0.2274509804,0.7098039216,0.1671886144,0.3053394828,0
0.2274509804,0.7137254902,0.1704874641,0.3050899973,0
0.2274509804,0.7176470588,0.1737763295,0.3048321361,0
0.2274509804,0.7215686275,0.1770541769,0.3045651154,0
0.2274509804,0.7254901961,0.1803197749,0.3042879349,0
0.2274509804,0.7294117647,0.1835716664,0.3039993539,0
0.2274509804,0.7333333333,0.1868081388,0.3036978658,0
0.2274509804,0.737254902,0.1900271924,0.3033816726,0
0.2274509804,0.7411764706,0.1932265065,0.3030486598,0
0.2274509804,0.7450980392,0.196403405,0.3026963706,0
0.2274509804,0.7490196078,0.1995548205,0.3023219822,0
0.2274509804,0.7529411765,0.2026772581,0.3019222823,0
0.2274509804,0.7568627451,0.2057667587,0.3014936483,0
0.2274509804,0.7607843137,0.2088188639,0.301032028,0
0.2274509804,0.7647058824,0.2118285807,0.3005329243,0
0.2274509804,0.768627451,0.2147903495,0.299991383,0
0.2274509804,0.7725490196,0.217698014,0.2994019852,0
0.2274509804,0.7764705882,0.2205447949,0.2987588439,0
0.2274509804,0.7803921569,0.2233232686,0.298055607,0
0.2274509804,0.7843137255,0.2260253505,0.2972854659,0
0.2274509804,0.7882352941,0.2286422846,0.2964411699,0
0.2274509804,0.7921568627,0.2311646409,0.2955150487,0
0.2274509804,0.7960784314,0.2335823192,0.2944990401,0
0.2274509804,0.8,0.2358845623,0.2933847262,0
0.2274509804,0.8039215686,0.2380599769,0.292163375,0
0.2274509804,0.8078431373,0.2400965638,0.2908259886,0
0.2274509804,0.8117647059,0.2419817565,0.2893633575,0
0.2274509804,0.8156862745,0.2437024682,0.2877661187,0
0.2274509804,0.8196078431,0.2452451463,0.2860248174,0
0.2274509804,0.8235294118,0.2465958332,0.2841299707,0
0.2274509804,0.8274509804,0.247740233,0.2820721314,0
0.2274509804,0.831372549,0.2486637813,0.2798419508,0
0.2274509804,0.8352941176,0.2493517176,0.277430238,0
0.2274509804,0.8392156863,0.249789159,0.2748280147,0
0.2274509804,0.8431372549,0.2499611718,0.272026564,0
0.2274509804,0.8470588235,0.2498528434,0.2690174728,0
0.2274509804,0.8509803922,0.249449351,0.2657926667,0
0.2274509804,0.8549019608,0.2487360297,0.2623444396,0
0.2274509804,0.8588235294,0.2476984409,0.2586654775,0
0.2274509804,0.862745098,0.2463224422,0.254748881,0
0.2274509804,0.8666666667,0.2445942651,0.2505881875,0
0.2274509804,0.8705882353,0.2425006013,0.2461773989,0
0.2274509804,0.8745098039,0.2400287052,0.2415110175,0
0.2274509804,0.8784313725,0.2371665144,0.2365840946,0
0.2274509804,0.8823529412,0.2339027953,0.2313922943,0
0.2274509804,0.8862745098,0.2302273125,0.2259319758,0
0.2274509804,0.8901960784,0.2261310257,0.2202002926,0
0.2274509804,0.8941176471,0.2216063102,0.214195308,0
0.2274509804,0.8980392157,0.2166471955,0.2079161221,0
0.2274509804,0.9019607843,0.2112496143,0.201363002,0
0.2274509804,0.9058823529,0.2054116506,0.1945375091,0
0.2274509804,0.9098039216,0.1991337727,0.1874426097,0
0.2274509804,0.9137254902,0.1924190376,0.1800827611,0
0.2274509804,0.9176470588,0.1852732514,0.1724639597,0
0.2274509804,0.9215686275,0.1777050747,0.1645937449,0
0.2274509804,0.9254901961,0.1697260629,0.156481152,0
0.2274509804,0.9294117647,0.1613506389,0.1481366117,0
0.2274509804,0.9333333333,0.1525960008,0.1395718,0
0.2274509804,0.937254902,0.1434819968,0.1307994467,0
0.2274509804,0.9411764706,0.1340311286,0.1218331167,0
0.2274509804,0.9450980392,0.1242695309,0.1126870012,0
0.2274509804,0.9490196078,0.1142324673,0.103375823,0
0.2274509804,0.9529411765,0.1039861432,0.09391515548,0
0.2274509804,0.9568627451,0.09369667753,0.08432288637,0
0.2274509804,0.9607843137,0.08380779946,0.07462318698,0
0.2274509804,0.9647058824,0.07541343926,0.06485472103,0
0.2274509804,0.968627451,0.07088132247,0.05508386891,0
0.2274509804,0.9725490196,0.07463998649,0.04542041582,0
0.2274509804,0.9764705882,0.09378908856,0.03602822875,0
0.2274509804,0.9803921569,0.1379800621,0.02712147879,0
0.2274509804,0.9843137255,0.2180907995,0.01894530418,0
0.2274509804,0.9882352941,0.343687553,0.0117609247,0
0.2274509804,0.9921568627,0.5198017548,0.005873645883,0
0.2274509804,0.9960784314,0.7435104019,0.001723889125,0
0.2274509804,1,1,0,0
0.231372549,0,0,0,0
0.231372549,0.003921568627,0.002726291292,1.452170679e-05,0
0.231372549,0.007843137255,0.004589820783,9.972085371e-05,0
0.231372549,0.01176470588,0.005607890864,0.0002960782398,0
0.231372549,0.01568627451,0.00579504016,0.000643276048,0
0.231372549,0.01960784314,0.005161924744,0.001180517624,0
0.231372549,0.02352941176,0.0037149145,0.001946757751,0
0.231372549,0.02745098039,0.001456303667,0.002980798059,0
0.231372549,0.03137254902,-0.001614954699,0.004321211259,0
0.231372549,0.03529411765,-0.005502072844,0.006006067411,0
0.231372549,0.03921568627,-0.01020889039,0.008072446351,0
0.231372549,0.0431372549,-0.01573805615,0.01055573327,0
0.231372549,0.04705882353,-0.02208901962,0.01348870969,0
0.231372549,0.05098039216,-0.02925593401,0.01690046972,0
0.231372549,0.05490196078,-0.03722558775,0.02081521073,0
0.231372549,0.05882352941,-0.04597549448,0.02525096739,0
0.231372549,0.06274509804,-0.05547228066,0.03021837592,0
0.231372549,0.06666666667,-0.06567050984,0.03571956868,0
0.231372549,0.07058823529,-0.07651206955,0.04174730555,0
0.231372549,0.07450980392,-0.08792621899,0.04828444318,0
0.231372549,0.07843137255,-0.09983035133,0.05530382633,0
0.231372549,0.08235294118,-0.112131467,0.06276865476,0
0.231372549,0.0862745098,-0.1247282887,0.07063333784,0
0.231372549,0.09019607843,-0.1375138838,0.07884480032,0
0.231372549,0.09411764706,-0.1503786036,0.08734415466,0
0.231372549,0.09803921569,-0.1632131147,0.0960686134,0
0.231372549,0.1019607843,-0.1759112896,0.1049534894,0
0.231372549,0.1058823529,-0.1883727438,0.1139341242,0
0.231372549,0.1098039216,-0.2005048566,0.1229476007,0
0.231372549,0.1137254902,-0.2122241832,0.1319341295,0
0.231372549,0.1176470588,-0.2234572398,0.1408380473,0
0.231372549,0.1215686275,-0.2341407169,0.1496084169,0
0.231372549,0.1254901961,-0.244221234,0.158199268,0
0.231372549,0.1294117647,-0.2536547776,0.166569554,0
0.231372549,0.1333333333,-0.2624059767,0.1746829217,0
0.231372549,0.137254902,-0.2704473488,0.1825073926,0
0.231372549,0.1411764706,-0.27775862,0.1900150418,0
0.231372549,0.1450980392,-0.2843261777,0.1971817406,0
